Email,problem0,problem1,problem2,problem3,problem4,Score
erick.udonis@gatech.edu,--------,--------,--------,--------,--------,--------
macie.gianno@stud.uni-due.de,--------,--------,--------,--------,--------,--------
gilbert.mikell@gatech.edu,--------,--------,--------,--------,--------,--------
kevin.astoria@fc.ul.pt,--------,--------,--------,--------,--------,--------
cheryl.kristopher@gmail.com,--------,--------,--------,--------,--------,--------
anthony.stepan@gmail.com,--------,--------,--------,--------,--------,--------
reginald.markeis@gmail.com,--------,--------,--------,--------,--------,--------
makena.beltran@gmail.com,--------,--------,--------,--------,--------,--------
emily.abdiqani@gmail.com,--------,--------,--------,--------,--------,--------
jessica.cedrea@gatech.edu,--------,--------,--------,--------,--------,--------
paul.kaityn@yahoo.co.in,--------,--------,--------,--------,--------,--------
deitra.lydell@gmail.com,--------,--------,--------,--------,--------,--------
sofia.dineshia@gmail.com,--------,--------,--------,--------,--------,--------
dorothy.sybille@gmail.com,--------,--------,--------,--------,--------,--------
dalton.eriyonna@gmail.com,--------,--------,--------,--------,--------,--------
georgia.yamila@gmail.com,--------,--------,--------,--------,--------,--------
clio.danitra@gmail.com,--------,--------,--------,--------,--------,--------
payton.nykiria@foxmail.com,--------,--------,--------,--------,--------,--------
jordana.kamp@gatech.edu,--------,--------,--------,--------,--------,--------
john.azyon@gmail.com,--------,--------,--------,--------,--------,--------
daniel.surie@nyu.edu,--------,--------,--------,--------,--------,--------
carla.mykeria@gmail.com,--------,--------,--------,--------,--------,--------
michael.emmerich@gatech.edu,--------,--------,--------,--------,--------,--------
bradley.eiren@hawk.iit.edu,--------,--------,--------,--------,--------,--------
marie.zuzanna@gmail.com,--------,--------,--------,--------,--------,--------
jesse.sakoya@gmail.com,--------,--------,--------,--------,--------,--------
albert.mandi@gatech.edu,--------,--------,--------,--------,--------,--------
john.captain@gmail.com,--------,--------,--------,--------,--------,--------
lawrence.sherome@gmail.com,--------,--------,--------,--------,--------,--------
peyton.maximilliano@gmail.com,--------,--------,--------,--------,--------,--------
joseph.lashowna@gatech.edu,--------,--------,--------,--------,--------,--------
regina.izzan@gmail.com,--------,--------,--------,--------,--------,--------
lauren.jahdani@gmail.com,--------,--------,--------,--------,--------,--------
anna.alisiana@gmail.com,--------,--------,--------,--------,--------,--------
mary.iria@gmail.com,--------,--------,--------,--------,--------,--------
donald.shakeena@gmail.com,--------,--------,--------,--------,--------,--------
gail.zemirah@hotmail.com,--------,--------,--------,--------,--------,--------
tanya.romya@gmail.com,--------,--------,--------,--------,--------,--------
henry.maelin@gmail.com,--------,--------,--------,--------,--------,--------
elizabeth.vernard@gatech.edu,--------,--------,--------,--------,--------,--------
jerry.lasiya@hotmail.com,--------,--------,--------,--------,--------,--------
janet.cosmo@gmail.com,--------,--------,--------,--------,--------,--------
aubri.akaiden@yahoo.com,--------,--------,--------,--------,--------,--------
patrick.shantrelle@gmail.com,--------,--------,--------,--------,--------,--------
adriene.kimar@gatech.edu,--------,--------,--------,--------,--------,--------
roy.kieisha@gatech.edu,--------,--------,--------,--------,--------,--------
bryan.begum@gmail.com,--------,--------,--------,--------,--------,--------
john.vienna@gmail.com,--------,--------,--------,--------,--------,--------
ruben.charmane@hotmail.com,--------,--------,--------,--------,--------,--------
mylinda.kamarea@gmail.com,--------,--------,--------,--------,--------,--------
kenneth.zunilda@gmail.com,--------,--------,--------,--------,--------,--------
jackson.shadora@gmail.com,--------,--------,--------,--------,--------,--------
don.yegor@gatech.edu,--------,--------,--------,--------,--------,--------
horace.sochil@nyu.edu,--------,--------,--------,--------,--------,--------
tina.jehoshaphat@outlook.com,--------,--------,--------,--------,--------,--------
william.elynn@gmail.com,--------,--------,--------,--------,--------,--------
harley.hutchinson@gmail.com,--------,--------,--------,--------,--------,--------
clifford.graer@gatech.edu,--------,--------,--------,--------,--------,--------
tara.daviyana@gmail.com,--------,--------,--------,--------,--------,--------
ronald.paulita@gmail.com,--------,--------,--------,--------,--------,--------
dessie.laquicha@outlook.com,--------,--------,--------,--------,--------,--------
logan.davona@gatech.edu,--------,--------,--------,--------,--------,--------
bernard.lanekia@gatech.edu,--------,--------,--------,--------,--------,--------
mary.victoriana@gmail.com,--------,--------,--------,--------,--------,--------
jennifer.takima@gmail.com,--------,--------,--------,--------,--------,--------
richard.kief@gatech.edu,--------,--------,--------,--------,--------,--------
joshua.tiannah@protonmail.ch,--------,--------,--------,--------,--------,--------
george.markeya@gmail.com,--------,--------,--------,--------,--------,--------
kayla.shaid@gatech.edu,--------,--------,--------,--------,--------,--------
brad.lurah@protonmail.ch,--------,--------,--------,--------,--------,--------
shirley.maleyna@hotmail.com,--------,--------,--------,--------,--------,--------
zari.arlein@pwc.com,--------,--------,--------,--------,--------,--------
mary.tilford@gatech.edu,--------,--------,--------,--------,--------,--------
clayton.marchant@gmail.com,--------,--------,--------,--------,--------,--------
roberta.yides@gatech.edu,--------,--------,--------,--------,--------,--------
conlan.xaven@yahoo.com,--------,--------,--------,--------,--------,--------
david.debrina@gmail.com,--------,--------,--------,--------,--------,--------
kyson.ernestine@gatech.edu,--------,--------,--------,--------,--------,--------
phoebe.lakeasha@gatech.edu,--------,--------,--------,--------,--------,--------
ruth.ulana@gmail.com,--------,--------,--------,--------,--------,--------
richard.ioseph@gmail.com,--------,--------,--------,--------,--------,--------
cayla.felis@gatech.edu,--------,--------,--------,--------,--------,--------
nathan.vatasha@nu.edu.kz,--------,--------,--------,--------,--------,--------
mary.winni@gmail.com,--------,--------,--------,--------,--------,--------
camdyn.olamide@gmail.com,--------,--------,--------,--------,--------,--------
cami.savante@gmail.com,--------,--------,--------,--------,--------,--------
peyton.adaleena@gmail.com,--------,--------,--------,--------,--------,--------
cheri.kadashia@gmail.com,--------,--------,--------,--------,--------,--------
skylar.trinesha@yahoo.com,--------,--------,--------,--------,--------,--------
brock.branisha@gmail.com,--------,--------,--------,--------,--------,--------
kim.cruzita@rabobank.nl,--------,--------,--------,--------,--------,--------
morgan.via@gmail.com,--------,--------,--------,--------,--------,--------
roderick.ronia@gatech.edu,--------,--------,--------,--------,--------,--------
michelle.alette@gmail.com,--------,--------,--------,--------,--------,--------
richard.dahlya@gatech.edu,--------,--------,--------,--------,--------,--------
edd.sage@mail.ru,--------,--------,--------,--------,--------,--------
cherelle.dantonio@gmail.com,--------,--------,--------,--------,--------,--------
willard.jeyceon@outlook.com,--------,--------,--------,--------,--------,--------
barbara.timmeshia@gmail.com,--------,--------,--------,--------,--------,--------
ray.elihana@gatech.edu,--------,--------,--------,--------,--------,--------
ava.jacetin@gatech.edu,--------,--------,--------,--------,--------,--------
david.abree@gatech.edu,--------,--------,--------,--------,--------,--------
danny.vergil@kemper.com,--------,--------,--------,--------,--------,--------
matthew.kristofferson@gmail.com,--------,--------,--------,--------,--------,--------
abel.siddalee@gmail.com,--------,--------,--------,--------,--------,--------
joan.tejus@gatech.edu,--------,--------,--------,--------,--------,--------
scott.sista@gatech.edu,--------,--------,--------,--------,--------,--------
yvonne.jearldine@gatech.edu,--------,--------,--------,--------,--------,--------
betty.shaikha@gatech.edu,--------,--------,--------,--------,--------,--------
effie.ahkari@gmail.com,--------,--------,--------,--------,--------,--------
